Id,Enunciado,Tópico,Contexto,English
1053,"Expecto Patronum 
No universo do livro Harry Potter, o Expecto Patronum é um feitiço que cria um guardião composto de energia positiva, na forma de um animal prateado, único para cada bruxo. 
Escreva um programa que leia:
1. O nome do patrono.
 
Como saída:
1. Se o patrono for cervo, exiba a mensagem cervo eh patrono do Harry Potter. 
2. Caso contrário, exiba a mensagem <entrada> nao eh patrono do Harry Potter, substituindo a expressão <entrada> pela string fornecida como entrada.
 
",Estrutura condicional composta,Filmes e séries,"
Expect Patronum
In the Harry Potter book universe, Expecto Patronum is a spell that creates a
guardian composed of positive energy in the form of a unique silver animal
for each wizard.
Write a program that reads:
1. The name of the patron.
As output:
1. If the patron is deer, display the message harry eh patron from Harry Potter.
2. Otherwise, display the message <entry> is not a Harry Potter patron,
replacing the expression <entry> with the string provided as input.
""
"" "
1054,"Ponto e reta
Escreva um programa que leia as coordenadas de um um ponto P(x,y) no plano cartesiano na seguinte ordem:
1. Coordenada X.
2. Coordenada Y.
 
Seu programa deve determinar se esse ponto pertence à reta 2x + y = 3.
Como saída:
1. Se ele pertencer, imprima a mensagem ""ponto pertence a reta"".
2. Caso contrário, a mensagem deve ser ""ponto nao pertence a reta"".
 
",Estrutura condicional composta,Matemático,"
Point and straight
Write a program that reads the coordinates of a point P (x, y) on the plane
Cartesian in the following order:
1. Coordinate X.
2. Y coordinate.
Your program should determine if this point belongs to the line 2x + y = 3.
As output:
1. If it belongs, print the message """" point belongs to line """".
2. Otherwise, the message must be """" point does not belong to line """".
""
"" "
869,"Desconto
Para atrair mais clientes, uma loja de roupas oferece um desconto de 5% para quem faz compras de R$ 200,00 ou mais.
Escreva um programa que leia:
1. O preço sem desconto de uma compra.
Como saída:
1. Imprima o valor a ser pago pelo cliente.
 
Resultados em moeda devem ser arredondados em duas casas decimais de precisão.
 
",Estrutura condicional composta,Comercial,"
Discount
To attract more customers, a clothing store offers a 5% discount for
who makes purchases of $ 200.00 or more.
Write a program that reads:
1. The non-discounted price of a purchase.
As output:
1. Print the amount to be paid by the customer.
Currency results must be rounded to two decimal places of precision.
""
"" "
1055,"Angry Birds
No jogo Angry Birds, o objetivo é lançar um pássaro para atingir um porco. A distância máxima R que o pássaro percorrerá na componente horizontal é dada por:
\[R=\frac{(v_0)^2⋅sen(2α)}{g}\]
onde:

 v0 é a velocidade inicial (m/s).
α é o ângulo do vetor de lançamento com o solo.
g = 9,8 m/s² é a aceleração da gravidade.

Escreva um programa que leia os seguintes valores, nesta ordem:

velocidade inicial v0 (em m/s).
ângulo α (em graus).
distância horizontal D (em metros) entre o pássaro e o porco, considerando que eles estão na mesma altura em relação ao solo.

Como saída, o programa deverá imprimir, nesta ordem:

 a mensagem sim, se o pássaro atingir o porco.
a mensagem nao, caso contrário.

Admita uma tolerância de 0,1. Por exemplo, se D = 20 então podemos considerar que o pássaro acerta o porco quando R = 19,9 ou R = 20,1.

",Estrutura condicional composta,Jogos,"
angry Birds
In Angry Birds, the goal is to launch a bird to hit a pig. THE
Maximum distance R that the bird will travel in the horizontal component is given by:
\ [R = \ frac {(v_0) ^ 2 sen (2α)} {g} \])} {g} \]
·
Where:
v0 is the initial velocity (m / s).
α)} {g} \] is the angle of the launch vector with the ground.
g = 9.8 m / s² is the acceleration of gravity.
Write a program that reads the following values, in this order:
initial velocity v0 (in m / s).
angle α)} {g} \] (in degrees).
horizontal distance D (in meters) between the bird and the pig, whereas
they are at the same height relative to the ground.
As output, the program should print, in this order:
the message yes, if the bird hits the pig.
Not the message, otherwise.
Assume a tolerance of 0.1. For example, if D = 20 then we can consider
that the bird hits the pig when R = 19.9 or R = 20.1.
""
"" "
1056,"Tanque de combustível
Um tanque de combustível tem o formato esférico, conforme figura abaixo.
 
Escreva um programa que leia estas três grandezas:

O raio (r) do tanque.
A altura da coluna de ar (x) na parte superior do tanque.
O número da opção desejada, onde:

1 indica que o usuário deseja calcular o volume de ar; e
2 indica que o usuário deseja calcular o volume de combustível no tanque.



 
A saída do programa deverá ser o volume conforme a opção selecionada, com quatro casas decimais de precisão.
 

 
Volume da esfera de raio r:
 

 
Volume da calota esférica de raio r e altura x:
 

 
",Estrutura condicional composta,Trânsito,"
Fuel tank
A fuel tank has a spherical shape as shown below.
Write a program that reads these three quantities:
The radius (r) of the tank.
The height of the air column (x) at the top of the tank.
The desired option number, where:
1 indicates that the user wants to calculate air volume; and
2 indicates that the user wants to calculate the fuel volume in the tank.
The program output should be the volume according to the selected option, with four
precision decimal places.
Sphere volume of radius r:
Spherical cap volume of radius r and height x:
""
"" "
1080,"Três provas com média 5
Meroveu fez três avaliações neste período. Escreva um programa que leia as três notas obtidas.
Como saída, imprima, nesta ordem:

O valor da média aritmética das três notas, arredondado em até uma casa decimal.
 A mensagem Aprovado, caso a média seja igual ou superior a 5,0, ou a mensagem Reprovado, caso contrário.

",Estrutura condicional composta,Escolar,"
Three tests with average 5
Meroveu made three evaluations in this period. Write a program that reads the three
grades obtained.
As output, print, in this order:
The arithmetic mean value of the three notes, rounded to one decimal place.
The Approved message if the average is 5.0 or greater, or the message
Disapproved, otherwise.
""
"" "
1081,"Quatro provas com média 5
Cleosméria fez quatro provas neste período. Escreva um programa que leia as quatro notas obtidas.
Como saída, imprima, nesta ordem:

O valor da média aritmética das quatro notas, arredondado em até duas casas decimais.
 A mensagem Aprovacao, caso a média seja igual ou superior a 5,0, ou a mensagem Reprovacao, caso contrário.

 
",Estrutura condicional composta,Escolar,"
Four tests with average 5
Comosméria did four tests in this period. Write a program that reads the
four grades obtained.
As output, print, in this order:
The arithmetic mean value of the four banknotes, rounded up to two squares
decimals.
The Approval message, if the average is 5.0 or greater, or the message
Disapproval, otherwise.
""
"" "
1082,"Cinco provas com média 5
Desdêmona fez cinco provas neste período. Escreva um programa que leia as cinco notas obtidas.
Como saída, imprima, nesta ordem:

O valor da média aritmética das cinco notas, arredondado em até uma casa decimal.
 A mensagem Aprovado, caso a média seja igual ou superior a 5,0, ou a mensagem Reprovado, caso contrário.

",Estrutura condicional composta,Escolar,"
Five tests with average 5
Desdemona did five tests in this period. Write a program that reads the five
grades obtained.
As output, print, in this order:
The arithmetic mean value of the five banknotes, rounded to one square
decimal.
The Approved message if the average is 5.0 or greater, or the message
Disapproved, otherwise.
""
"" "
1083,"Três provas com média 6
Arquiteclínio fez três provas neste período. Escreva um programa que leia as três notas obtidas.
Como saída, imprima, nesta ordem:

O valor da média aritmética das três notas, arredondado em até duas casas decimais.
 A mensagem Aprovacao, caso a média seja igual ou superior a 6,0, ou a mensagem Reprovacao, caso contrário.

",Estrutura condicional composta,Escolar,"
Three tests with average 6
Architecline made three tests in this period. Write a program that reads the
three grades obtained.
As output, print, in this order:
The arithmetic mean value of the three notes, rounded to two squares
decimals.
The Approval message, if the average is 6.0 or greater, or the message
Disapproval, otherwise.
""
"" "
1084,"Quatro provas com média 6
Soraiadite fez quatro provas neste período. Escreva um programa que leia as quatro notas obtidas.
Como saída, imprima, nesta ordem:

O valor da média aritmética das quatro notas, arredondado em até uma casa decimal.
 A mensagem Aprovado, caso a média seja igual ou superior a 6,0, ou a mensagem Reprovado, caso contrário.

",Estrutura condicional composta,Escolar,"
Four tests with average 6
Soraiadite did four tests in this period. Write a program that reads the
four grades obtained.
As output, print, in this order:
The arithmetic mean value of the four notes, rounded to one square
decimal.
The message Approved if the average is 6.0 or higher, or the message
Disapproved, otherwise.
""
"" "
1085,"Cinco provas com média 6
Ranavalona fez cinco provas neste período. Escreva um programa que leia as cinco notas obtidas.
Como saída, imprima, nesta ordem:

O valor da média aritmética das cinco notas, arredondado em até duas casas decimais.
 A mensagem Aprovacao, caso a média seja igual ou superior a 6,0, ou a mensagem Reprovacao, caso contrário.

",Estrutura condicional composta,Escolar,"
Five tests with average 6
Ranavalona did five tests in this period. Write a program that reads the five
grades obtained.
As output, print, in this order:
The arithmetic mean value of the five banknotes, rounded up to two boxes
decimals.
The Approval message, if the average is 6.0 or greater, or the message
Disapproval, otherwise.
""
"" "
1086,"Três provas com média 7
Fredegunda fez três provas neste período. Escreva um programa que leia as três notas obtidas.
Como saída, imprima, nesta ordem:

O valor da média aritmética das três notas, arredondado em até uma casa decimal.
 A mensagem Aprovado, caso a média seja igual ou superior a 7,0, ou a mensagem Reprovado, caso contrário.

",Estrutura condicional composta,Escolar,"
Three tests with average 7
Fredegunda did three tests in this period. Write a program that reads the three
grades obtained.
As output, print, in this order:
The arithmetic mean value of the three notes, rounded to one decimal place.
The message Approved if the average is 7.0 or higher, or the message
Disapproved, otherwise.
""
"" "
1087,"Quatro provas com média 7
Chilperico fez quatro provas neste período. Escreva um programa que leia as quatro notas obtidas.
Como saída, imprima, nesta ordem:

O valor da média aritmética das quatro notas, arredondado em até duas casas decimais.
 A mensagem Aprovado, caso a média seja igual ou superior a 7,0, ou a mensagem Reprovado, caso contrário.

",Estrutura condicional composta,Escolar,"
Four tests with average 7
Chilperico did four tests in this period. Write a program that reads the
four grades obtained.
As output, print, in this order:
The arithmetic mean value of the four banknotes, rounded up to two squares
decimals.
The message Approved if the average is 7.0 or higher, or the message
Disapproved, otherwise.
""
"" "
1088,"Cinco provas com média 7
Clodoberto fez cinco provas neste período. Escreva um programa que leia as cinco notas obtidas.
Como saída, imprima, nesta ordem:

O valor da média aritmética das cinco notas, arredondado em até duas casas decimais.
 A mensagem Aprovacao, caso a média seja igual ou superior a 7,0, ou a mensagem Reprovacao por nota, caso contrário.

",Estrutura condicional composta,Escolar,"
Five tests with average 7
Clodoberto did five tests in this period. Write a program that reads the five
grades obtained.
As output, print, in this order:
The arithmetic mean value of the five banknotes, rounded up to two boxes
decimals.
The Approval message if the average is 7.0 or greater, or the message
Failing by grade, otherwise.
""
"" "
